path_key,fid,Image Reference,Road Name,segment_length_m,assigned_chainage_m,profile_chainage_m,elevation_m,gradient_pct,Grade
shenton_way,1,Cam4_20251229_084631_671_A.jpeg,,9.842,4.921,4.0,4.92,,
shenton_way,2,Cam4_20251229_084635_876_A.jpeg,,19.579,14.711,14.0,4.92,,
shenton_way,3,Cam4_20251229_084640_692_A.jpeg,,29.56,24.57,24.0,4.79,,
shenton_way,4,Cam4_20251229_084644_896_A.jpeg,,75.529,52.544,52.0,4.215,,
shenton_way,5,Cam4_20251229_085201_253_A.jpeg,,99.093,87.311,,,,
shenton_way,6,Cam4_20251229_085213_270_A.jpeg,,109.581,104.337,,,,
shenton_way,7,Cam4_20251229_085219_880_A.jpeg,,131.277,120.429,,,,
shenton_way,8,Cam4_20251229_085239_100_A.jpeg,,141.796,136.536,136.0,,,
shenton_way,9,Cam4_20251229_085242_104_A.jpeg,,151.138,146.467,146.0,6.202,,
shenton_way,10,Cam4_20251229_085250_519_A.jpeg,,163.349,157.244,158.0,6.337,,
shenton_way,11,Cam4_20251229_085309_141_A.jpeg,,172.131,167.74,168.0,6.606,,
shenton_way,12,Cam4_20251229_085310_342_A.jpeg,,180.313,176.222,,,,
shenton_way,13,Cam4_20251229_085311_543_A.jpeg,,190.026,185.17,,,,
shenton_way,14,Cam4_20251229_085312_744_A.jpeg,,213.983,202.004,,,,
shenton_way,15,Cam4_20251229_085316_949_A.jpeg,,224.213,219.098,,,,
shenton_way,16,Cam4_20251229_085320_557_A.jpeg,,249.213,236.713,,,,
shenton_way,17,Cam4_20251229_085328_362_A.jpeg,,259.948,254.581,,,,
shenton_way,18,Cam4_20251229_085332_570_A.jpeg,,269.687,264.818,,,,
shenton_way,19,Cam4_20251229_085335_575_A.jpeg,,294.348,282.017,,,,
shenton_way,20,Cam4_20251229_085342_185_A.jpeg,,303.712,299.03,,,,
shenton_way,21,Cam4_20251229_085345_789_A.jpeg,,309.338,306.525,,,,
shenton_way,22,Cam4_20251229_085409_227_A.jpeg,,319.907,314.623,,,,
shenton_way,23,Cam4_20251229_085414_031_A.jpeg,,329.805,324.856,,,,
shenton_way,24,Cam4_20251229_085418_836_A.jpeg,,353.183,341.494,,,,
shenton_way,25,Cam4_20251229_085434_325_A.jpeg,,356.526,354.854,,,,
shenton_way,26,Cam4_20251229_085553_638_A.jpeg,,984.75,670.638,,,,
shenton_way,27,Cam4_20251230_074257_408_A.jpeg,,1376.442,1180.596,1180.0,9.465,,
shenton_way,28,Cam4_20251230_074743_243_B.jpeg,,1781.521,1578.982,1578.0,8.687,,
shenton_way,29,Cam4_20251230_075824_901_A.jpeg,,1792.563,1787.042,1788.0,3.196,-7.218,1.0
shenton_way,30,Cam4_20251230_075828_507_A.jpeg,,1801.716,1797.139,1798.0,2.646,-3.125,1.0
shenton_way,31,Cam4_20251230_075830_909_A.jpeg,,1907.759,1854.738,,,,
shenton_way,32,Cam4_20251230_075919_565_A.jpeg,,2085.9,1996.83,,,,
shenton_way,33,Cam4_20260108_083935_647_A.jpeg,,2097.271,2091.586,2092.0,2.423,-0.624,1.0
shenton_way,34,Cam4_20260108_083942_857_A.jpeg,,2101.197,2099.234,2100.0,2.364,-2.969,1.0
shenton_way,35,Cam4_20260108_083947_061_A.jpeg,,2110.491,2105.844,2106.0,1.985,-3.698,1.0
shenton_way,36,Cam4_20260108_083948_862_A.jpeg,,2120.31,2115.401,2116.0,1.848,0.0,1.0
shenton_way,37,Cam4_20260108_083951_865_A.jpeg,,2153.562,2136.936,2136.0,5.416,,
shenton_way,38,Cam4_20260108_083956_670_A.jpeg,,2166.678,2160.12,2160.0,6.647,,
shenton_way,39,Cam4_20260108_084037_430_A.jpeg,,2296.585,2231.632,2232.0,1.73,,
shenton_way,40,Cam4_20260108_084329_801_A.jpeg,,2306.781,2301.683,2302.0,2.67,,
shenton_way,41,Cam4_20260108_084335_809_A.jpeg,,2317.165,2311.973,2312.0,1.744,,
shenton_way,42,Cam4_20260108_084341_816_A.jpeg,,2336.882,2327.024,2328.0,1.74,-1.488,1.0
shenton_way,43,Cam4_20260108_084348_421_A.jpeg,,2347.597,2342.239,2342.0,1.538,0.282,1.0
shenton_way,44,Cam4_20260108_084350_223_A.jpeg,,2359.603,2353.6,2354.0,1.863,-0.75,1.0
shenton_way,45,Cam4_20260108_084352_025_A.jpeg,,2371.279,2365.441,2366.0,1.713,4.506,1.0
shenton_way,46,Cam4_20260108_084355_028_A.jpeg,,2376.34,2373.809,2374.0,2.096,0.273,1.0
shenton_way,47,Cam4_20260108_084402_235_A.jpeg,,2385.453,2380.897,2380.0,2.136,,
shenton_way,48,Cam4_20260108_084414_817_A.jpeg,,2420.866,2403.16,,,,
shenton_way,49,Cam4_20260108_084429_233_A.jpeg,,2428.829,2424.848,,,,
shenton_way,50,Cam4_20260108_084430_435_A.jpeg,,2552.706,2490.768,,,,
shenton_way,51,Cam4_20260108_085230_122_A.jpeg,,2563.789,2558.247,,,,
shenton_way,52,Cam4_20260108_085233_126_A.jpeg,,2589.647,2576.718,2576.0,4.347,,
shenton_way,53,Cam4_20260108_085244_427_A.jpeg,,2596.12,2592.884,2592.0,2.447,,
shenton_way,54,Cam4_20260108_085245_629_A.jpeg,,2605.033,2600.577,2600.0,2.579,,
shenton_way,55,Cam4_20260108_085246_830_A.jpeg,,2617.908,2611.47,2612.0,3.605,,
shenton_way,56,Cam4_20260108_085249_833_A.jpeg,,2642.51,2630.209,2630.0,2.412,,
shenton_way,57,Cam4_20260108_085256_395_A.jpeg,,2655.12,2648.815,2648.0,2.434,,
shenton_way,58,Cam4_20260108_085258_799_A.jpeg,,2663.423,2659.272,2660.0,4.127,,
shenton_way,59,Cam4_20260108_085300_604_A.jpeg,,2689.316,2676.37,,,,
shenton_way,60,Cam4_20260108_085310_818_A.jpeg,,2954.947,2822.131,2822.0,4.105,,
shenton_way,61,Cam4_20260108_085506_845_B.jpeg,,3016.727,2985.837,2986.0,4.242,,
shenton_way,62,Cam4_20260108_085513_996_A.jpeg,,3093.797,3055.262,3056.0,1.877,,
shenton_way,63,Cam4_20260108_085543_545_B.jpeg,,3104.587,3099.192,3100.0,8.958,,
shenton_way,64,Cam4_20260108_085547_756_B.jpeg,,3160.496,3132.541,3132.0,8.618,,
shenton_way,65,Cam4_20260108_085608_206_B.jpeg,,3194.043,3177.27,,,,
shenton_way,66,Cam4_20260108_085622_032_B.jpeg,,3324.32,3259.182,3260.0,2.756,,
shenton_way,67,Cam4_20260108_085702_936_B.jpeg,,3334.277,3329.298,3330.0,2.355,0.937,1.0
shenton_way,68,Cam4_20260108_085705_340_B.jpeg,,3343.428,3338.852,3338.0,2.405,0.625,1.0
shenton_way,69,Cam4_20260108_085707_744_B.jpeg,,3406.027,3374.728,3374.0,2.704,3.951,1.0
shenton_way,70,Cam4_20260108_085731_771_B.jpeg,,3411.21,3408.618,3408.0,7.693,,
shenton_way,71,Cam4_20260108_085732_973_B.jpeg,,3422.663,3416.937,3416.0,7.171,,
shenton_way,72,Cam4_20260108_085735_375_B.jpeg,,3431.163,3426.913,3426.0,5.665,,
shenton_way,73,Cam4_20260108_085737_178_B.jpeg,,3443.996,3437.579,3438.0,4.644,,
shenton_way,74,Cam4_20260108_085741_382_B.jpeg,,3455.566,3449.781,3450.0,3.951,,
shenton_way,75,Cam4_20260108_085746_800_B.jpeg,,3505.194,3480.38,,,,
shenton_way,76,Cam4_20260108_085807_241_B.jpeg,,3553.055,3529.125,3530.0,5.122,,
shenton_way,77,Cam4_20260108_085828_875_B.jpeg,,3604.781,3578.918,3578.0,16.973,,
shenton_way,78,Cam4_20260108_085843_296_B.jpeg,,3615.219,3610.0,,,,
shenton_way,79,Cam4_20260108_085846_300_B.jpeg,,3623.089,3619.154,,,,
shenton_way,80,Cam4_20260108_085848_702_B.jpeg,,3649.435,3636.262,,,,
shenton_way,81,Cam4_20260108_085855_307_B.jpeg,,4238.585,3944.01,,,,
shenton_way,82,Cam4_20260108_085919_285_A.jpeg,,4246.229,4242.407,,,,
shenton_way,83,Cam4_20260108_085920_491_A.jpeg,,4257.306,4251.767,,,,
shenton_way,84,Cam4_20260108_085921_693_A.jpeg,,4282.884,4270.095,,,,
shenton_way,85,Cam4_20260108_085958_097_A.jpeg,,4289.263,4286.074,,,,
shenton_way,86,Cam4_20260108_090029_335_A.jpeg,,4914.237,4601.75,,,,
shenton_way,87,Cam4_20260108_090033_902_B.jpeg,,4924.381,4919.309,4920.0,6.082,,
shenton_way,88,Cam4_20260108_090036_905_B.jpeg,,4936.712,4930.547,4930.0,5.953,,
shenton_way,89,Cam4_20260108_090040_512_B.jpeg,,4944.452,4940.582,4940.0,4.936,,
shenton_way,90,Cam4_20260108_090042_914_B.jpeg,,4955.707,4950.079,4950.0,3.918,,
shenton_way,91,Cam4_20260108_090047_122_B.jpeg,,5577.571,5266.639,5266.0,3.665,-2.735,1.0
